bigJobImg,holland1,holland2,holland3,jobCat,jobDesc,jobName,jobWorks,subject1,subject2
https://static.104.com.tw/gtnew/img/character/bigRole/2010002001.png,R,I,C,2010002001,负责处理客户商品问题、客户售后服务、销售货品及提供咨询服务等工作。,产品售后技术服务,"进行例行性售后服务（如：客户拜访、产品状况了解及客诉处理）。
建立售后服务制度。
回复客户应用技术的问题，提供产品技术咨询。
提供客户技术服务，必要时外勤至客户处安装、检修仪器设备。
接听客服电话，回应并处理产品客诉抱怨。",physichemical,housekeeping
https://static.104.com.tw/gtnew/img/character/bigRole/2010002003.png,R,I,C,2010002003,从事组装电脑、测试电脑稳定度、维修故障电脑等工作。,电脑组装／测试,"执行电脑软硬件各项设备的安装。
找出并解决电脑故障原因。
帮客户进行电脑升级分析，找出最适合的升级方案。
进行电脑稳定度测试，减少客户当机的情况。
研究即时市场行情，让客户拥有最新的讯息。
提供到府服务，让客户的电脑在最短时间内获得处理。
提供简易的故障排除资讯，让客户也能解决简单的问题。",information,physichemical
https://static.104.com.tw/gtnew/img/character/bigRole/2010002004.png,R,I,C,2010002004,从事通信系统和设备的规划、安装与维护工作。,通信测试维修人员,"负责通信测试、配线、施工等技术工作。
规划通信网络系统与通讯传输系统。
负责通信设备（如：电脑系统、数位通信线）架设与管理维护。
清理、维护并测试常用的工具、仪器。
提供客户设备咨询、设定、维护、问题解决等服务。",information,physichemical
https://static.104.com.tw/gtnew/img/character/bigRole/2010002005.png,R,I,C,2010002005,负责机械、设备或产品的安装、架设、保养、维护及客诉问题改善等工作。,产品维修人员,"规划保养维修作业计划，以提供客户满意的售后服务制度。
配合客户维修时间，至客户端进行定期检查及保养。
分析产品功能异常状况，并建立数据库。
负责维修报表之建档与管理。
提供顾客产品维修的内容与报价。
负责公司产品相关检验测试工作。
负责公司产品维修工作。
编写不良品维修手册。
提供维修技术问题之分析与咨询。
负责维修器具、零件的管理、保养与维护。
负责异常状况之追踪处理。
建立与维护客户资料。
负责合约客户之教育训练。
提供顾客正确产品使用及保养的知识。",physichemical,housekeeping
https://static.104.com.tw/gtnew/img/character/bigRole/2010002006.png,R,C,I,2010002006,从事冷冻空调设备或工程的规划、施作、安装、维修及保养工作。,空调冷冻技术人员,"绘制空调工程图。
负责冷冻空调工程之工程规划、施作及监工。
负责空调、冷冻设备的检修及保养。",physichemical,housekeeping
https://static.104.com.tw/gtnew/img/character/bigRole/2010002007.png,R,C,I,2010002007,解决汽机车动力问题，让引擎顺利运作！,汽车／机车引擎技术人员,"试驾车辆，并使用红外线引擎分析仪、压缩仪及电脑诊断设备，测试零件与系统。
逐项检查检修清单内的重要零件，以确保检修的完整性（如：皮带、软管、转向系统、火星塞、刹车与供油系统、轮胎轴承等）。
测试并调整已修缮的系统以符合原厂标准。
进行例行维修服务（如：更换机油、润滑油及调校车辆等）。
了解顾客问题及车况。确认将进行的保养及维修项目。
拆解车辆部件，使用测微计、卡钳及测量仪器，检视各部件的磨损状态。
使用图表、技术手册，并依据经验来规划工作程序。",physichemical,housekeeping
https://static.104.com.tw/gtnew/img/character/bigRole/2010002008.png,R,C,I,2010002008,从事非引擎、烤漆、钣金方面的汽车技术维修工作。,其他汽车／机车技术维修人员,"进行例行的维修与保养工作服务（如：更换机油、润滑油及调校车辆）。
拆解车辆零件，检视磨损状况，并进行必要的拆修换装。
进行汽车美容工作。
负责汽车改装工作。
负责汽车配件装修。
填写维护记录表单。",physichemical,housekeeping
https://static.104.com.tw/gtnew/img/character/bigRole/2010002009.png,R,I,C,2010002009,从事飞机机件及引擎之安装、检查、测试、保养、换件及维修。,飞机装修工,"负责飞机引擎之安装、检查与测试。
更换引擎或发动机零件。
执行计划性岁修、保养、异常修复与设备改善。
执行例行性检查、保养与异常修复。
执行每日工作要点与建议事项，并填具工作日志以供备查。",physichemical,housekeeping
https://static.104.com.tw/gtnew/img/character/bigRole/2010002010.png,R,C,I,2010002010,安装、修理、保养各种农业与工业用机器、发动机及相关之设备。,农业及工业用机器装修工,"检查故障机械及相关设备，确定故障原因。
拆卸待修设备，取出毁坏或磨损之零件。
修理或更换零件。
装配零件，并进行必要之加工。
测试修竣之设备，并进行必要调整。
检查、调整、润滑机器和相关设备，并进行其他维护工作。",physical,scout
https://static.104.com.tw/gtnew/img/character/bigRole/2010002011.png,R,I,C,2010002011,利用各种工具及仪表，进行装置、调整及修理各类电机及电器。,电机装修工,"安装各种机具、电机设备（如：消防系统、电梯）。
检查装配组件之准确度，并于必要时进行凿、锉、刮及其他辅助工具作业。
检查各种机具、电机的故障状况，并修换损旧组件及线路。
进行线路的铺设及连接。",physical,scout
https://static.104.com.tw/gtnew/img/character/bigRole/2010002012.png,R,I,C,2010002012,从事各种电子设备之装配、调整、修理、检查及试验（如：无线电、电视接收机、发射机、雷达、天线、电子医疗设备、电子计算机、工业用电子设备及通信系统等）。,电子设备装修工,"装配与调整各项电子产品或设备。
检测各类电子产品或设备。
负责更换、调整及修理各项电子产品或设备的故障零件。
定期保养各类电子产品或设备。",physical,scout
https://static.104.com.tw/gtnew/img/character/bigRole/2010002014.png,R,C,I,2010002014,从事高架、地下电力及电信输送电线及电缆之架设、维护、检查、修理等工作。,电信及电力线路架设工,"使用绳索、叉架或吊杆车来竖立电杆。
利用已有的电杆，使用牵引器、链吊升器进行电线电缆布放和接续的作业。
开人孔、做管道，或利用现有的地下管道，使用人力或机器牵引，进行地下电缆布放和接续的作业。
从配线箱拉引、架设干线线路、各楼层分路线路，以及进行在配线架或配线面板上的端接。
登上铁塔或电线杆，进行电线电缆布放和接续的作业。
将必要的绝缘装置吊挂至塔上并安装于导线。
开人孔、做管道，或利用现有管道进行地下电缆布放、接续作业以及地下电缆的绝缘、防水处理。
从进屋点将导线引至电度表或总开关处，架设干线线路、各楼层分路线路，进行在配电盘的端接以及布放接地导线。
用电脑化软件来进行线路管理的维护。
中控室内操作系统或到现场从事电缆的维护及修理。",physical,scout
https://static.104.com.tw/gtnew/img/character/bigRole/2010002015.png,R,C,I,2010002015,从事钟表、光学设备、医疗器材等精密仪器之制造、装配及修理。,精密仪器制造工及修理工,"制造各项精密器材、仪器及设备。
校准及修理各项精密器材、仪器及设备。
负责装配各项精密器材、仪器及设备。",physichemical,housekeeping
https://static.104.com.tw/gtnew/img/character/bigRole/2011002010.png,R,E,I,2011002010,船上总指挥官，确保航海旅程安全顺利！,船长／大副／船员,"指示船舶之航行与停泊。
运用航行图、罗盘、雷达与其他航海辅助器，控制船行速度与指示航行方向。
命令与监督船员工作。
确保船员与旅客遵守安全规定与程序，如发生船难时指示紧急救难行动。
代表船舶所有人处理有关船舶之事务。
确保货物安全装卸，以及船身与设备之维护。
考核驾驶部、事务部各级船员技术及品行。
考查各项物料及舱商设备属具供应保管情形，负责请领监督使用。
指导求生，灭火其他各种演习，负责有关设备维护。
保管记录船史、航海日志、设备目录、属具目录、装卸货物文件及保管记录文书。
船舶进出港锚泊时，于船舶值勤，指挥海员执行系泊职务。
船舶到港，负责处理船上对外公务，督导装卸作业。危险品或特种货物装卸，亲自指挥，注意安全法令规定。
船舶出航前，查点各级船员，会同各部门主管查察有无私载旅客货物。
随时注意船内卫生环境，负责海员或旅客患病之处置。遇有出生或死亡，出具证明书。
船舶接受检疫时，率同有关人员准备各项文书并按规定办理。
安排船体及舱面设备之检修、维护及保养，督导驾驶及事务各部门清洁并分派海员工作，每日率同水手长巡视各部门一次。",physichemical,scout
https://static.104.com.tw/gtnew/img/character/bigRole/2012001002.png,A,E,R,2012001002,设计和监督建造，盖出美观实用的建筑！,建筑师,"分析、整合建筑法规、建筑细则、相关技术文件和报告，以完成建筑规划设计。
负责各类建筑物之内部空间规划与设计。
绘制规划设计图、施工图与建照图。
研究建筑物的用途，预估使用时可能出现的困难，并谋求最符合成本效益的解决办法。
根据设计项目与需要建材，决定建筑时序。
监督、协调并检视建筑计划中制图者、技师与专技人员的工作。
监督建造工程，确保其符合图则及相关建筑条例。",physichemical,art
https://static.104.com.tw/gtnew/img/character/bigRole/2012001004.png,R,I,C,2012001004,规划和监督土木工程，为大家造桥铺路！,土木技师／土木工程师,"分析调查报告、地图、设计蓝图、照片及地质资料，以进行计划。
依据建筑与政府标准，规划及设计运输或水利系统。
计算负重与斜度条件、水流速度、与材质受压性，以决定设计的施工细目。
监督施工进度，确保设计细目符合安全或排水系统标准。
测试并确定原料（如：基石、混凝土、沥青、钢筋）的适宜度与强度。
预估原料、设备及人力的数量与费用，以评估计划可行性。
撰写公开报告（如：招标提案、契约、环境影响声明或通行权等说明）。
提供设计、建构、计划修正与结构修缮的技术建议。",physichemical,math
https://static.104.com.tw/gtnew/img/character/bigRole/2012001006.png,R,I,C,2012001006,规划、设计水利工程（如：水力发电、堰坝供水、防洪灌溉、排水内陆水道），并负责监督工程之建造、维护及修缮。,水利工程师,"进行水文水理的分析与研究。
负责水理水利规划设计作业。
规划及执行水土保持措施。
进行工地之现场测量。
负责工程事务的联络与协调。
控管施工进度与品质。
负责工程施作期间的测量记录。",physichemical,math
https://static.104.com.tw/gtnew/img/character/bigRole/2012001007.png,R,C,I,2012001007,提供准备工程图与各类土木工程（如：高速公路、桥梁、管线、防洪工程或污水控制系统）所需之立体图，以利工程进行。,工程配管绘图,"绘制地图、地形图或地层图。
结构、组装与营建相关之草图规划和细部设计。
依据地形地物测量，进行资料修正。
检视草图、合约图、合约规范及相关资料，以确保其符合设计慨念。
利用照相或蓝图进行工程图复制。",physichemical,art
https://static.104.com.tw/gtnew/img/character/bigRole/2012001010.png,R,I,C,2012001010,负责工程现场的工程事项协调与行政管理。,工务人员／助理,"负责工地现场监工、人员调派、工程分包安排及业务处理。
配合工程预算，制作发包标单及图说整理。
协助丈量尺寸，绘图，核对图面资料，并负责图档管理。
负责各项行政庶务工作（如：合约制作、档案管理、报价、请款与预算控管）。
负责接听电话及访客接待。
协助工地物料管理（如：进货验收、库存盘点）。
联系厂商并追踪修缮进度。",housekeeping,scout
https://static.104.com.tw/gtnew/img/character/bigRole/2012001011.png,R,I,C,2012001011,负责水电工程施工整体计划，如绘制工程蓝图、施工材料审核、机械工程等技术问题解决，并协调及监控整体品质与进度。,水电工程师,"负责水电工程施工方案，如绘制工程蓝图（排水配管、电器线路），监督和实施之。
负责或审查水电工程材料及施工机械使用计划，如电机、电子设备装修维謢。
指导解决水电工程施工中相关技术问题。
监控水电工程品质与进度。
负责水电工程预算/结算/验收报告。",physichemical,math
https://static.104.com.tw/gtnew/img/character/bigRole/2012002001.png,R,C,I,2012002001,管理工地大小事，确保工程安全和顺利！,营造工程师,"负责接案工程发包及成本预算控制。
负责分项工程现场指挥。
负责分包商施工之监督与评估。
依据施工图进行工程检讨与审查。
控管施工进度与品质。
执行分项工程及安全卫生自主检查。
负责进场物料的验收、检验与堆置管理。
协调工程事务与劳务。
制作、整理、保存施工纪录与文件资料。",physichemical,math
https://static.104.com.tw/gtnew/img/character/bigRole/2012002002.png,R,E,C,2012002002,维护工地现场工人安全，及督促工人完成各项工作，并维护建筑品质安全,工地监工／主任,"指挥并监督工人，以控制工程的执行进度与施工品质。
计划、组织及指挥有关建造的活动与维护结构、设施与系统。
与所有人、承包商及设计师共同商量，讨论及解决如工作程序、抗议和建筑问题等事务。
审查与检阅专案的规划，以监控是否遵守建筑、安全法规和其他章程。
预先检查分包厂商施工前之准备工作。
确实填写监工日报表，以留下详实工程进行的记录资料。
进行进场材料品质之点收、存放、使用查验及结算。
依据施工状况向分包厂商协商提出各项建议（如：施工方式之改进、施工程序之变更、施工机具之增减、施工人员数量及素质之改善、进场材料品质之改善、工地环境之清洁卫生、施工过程之安全措施等）。
视状况采取各项措施，以因应分包厂商之不良行为（不接受建议或不履行应办事项），如：将不合格材料运离现场、撤换不合标准施工人员、重作施工不良之半成品、勒令暂时停工、更换施工厂商、中止分包合约等。
代表设计公司向分包厂商解释合约内图样及条文说明，共同取得合约共识。
要求施工单位确实按图施工以符合施工设计。
进行各分包厂商完成工程之验收与结算。",housekeeping,physical
https://static.104.com.tw/gtnew/img/character/bigRole/2012002012.png,R,C,I,2012002012,凡不属砌砖工、混凝土工、或营建木工细类之其他营建工作者。,其他营建构造工及有关工作者,"从事各种结构及建筑物如办公大楼、公寓、工厂等结构保送工作。
在高处，从事构建、保养及修理工作。
在建筑工地，架设金属或木制鹰架。",physical,scout
https://static.104.com.tw/gtnew/img/character/bigRole/2012002013.png,R,C,I,2012002013,房屋水电工程之监造及交屋后之维修。（这比较是水电工程师）,水电工,"安装、维修建筑物或室外之给水与排水系统。
安装、维修建筑物之电线管路与用电设备。
安装、维修及配置照明设备。
安装、维修家电或厨卫设备。",housekeeping,math
https://static.104.com.tw/gtnew/img/character/bigRole/2012003001.png,R,I,C,2012003001,从事电脑辅助绘图，或电脑辅助制造等规划、设计之工作。,CAD／CAM工程师,"使用电脑软件将设计图转换为CNC控制码，以驱动制造设备。
将相关文件、图档汇集整理，并交付品质审核负责人员进行审核。
检查完稿和所估计的成本是否足够精确，以符合相关标准与规范。
提出并说明设计规格。
对制造团队进行说明，必要时提出修正方案。
对其他技术相关成员进行训练或管理。
与其他相关工程人员或专案成员协调沟通，共同解决问题。",physichemical,art
https://static.104.com.tw/gtnew/img/character/bigRole/2012003002.png,A,I,R,2012003002,从事建筑物或营建工程之绘图或设计规划工作。,建筑设计／绘图人员,"规划营建物之空间及绘制成图，以呈现该营建物建造完成后各空间配置及利用情形。
熟悉建筑法令、结构安全、建材特性等，以规划设计营建工程。
绘出建筑物施工中的蓝图，包括内外装修、细部构造或结构体的施工图，以及水电配置图和建筑物座落位置图等。
利用电脑绘图软件以完成蓝图绘制；例如图面档案管理、立体图、彩视材质等三度空间表现、结构分析与模拟，建立图形数据库等等。",physichemical,art
https://static.104.com.tw/gtnew/img/character/bigRole/2012003003.png,R,I,A,2012003003,从事水电设备或其他工程之绘图、设计工作。,水电及其他工程绘图人员,"进行实地勘查，并记录施工地点的各项特征与细节。
绘制、修改工程设计图、施工图或竣工图。
检视工程设计图、施工图及相关资料，进行必要修正，以符合设计概念。
协助主管进行估算报价及厂商询价。
编列工程报价单，并负责文件资料的归档与整理。",physichemical,art
https://static.104.com.tw/gtnew/img/character/bigRole/2012003004.png,R,I,A,2012003004,从事机械设备或机械工程之绘图、设计工作。,机械设计／绘图人员,"制作机械的装置、工具及控制器之详细设计图及说明。
检阅及分析规格、草图、蓝图、想法和相关数据，以评估组件设计的影响因素及所须遵照的程序和指示。
提供零件或机器设计所需的数学运算程式。
修改设计以改良操作缺点或生产问题。
设计按比例缩小或实物大小的物件蓝图。
绘制系统图、组立图、装配图、顺序图，以描述组件、装配、系统和机器的功能关系。
提供客户咨询服务。",physichemical,art
https://static.104.com.tw/gtnew/img/character/bigRole/2012003005.png,C,R,I,2012003005,接受测量师、土木工程师或建筑师之指导，从事各种测量实务及协助编制测量报告等工作。,量测／仪校人员,"测量土地及工地并记录量度及其他资料。
配合现场施工放样、检测。
计算、整理测量资料，并协助编制测量报告。
负责仪器校正、检验及维修工作。
填写测量报告、表单记录，并负责文件归档管理。
规划产品检验技术。
管理量具室。
负责量测治具设计。",math,scout
https://static.104.com.tw/gtnew/img/character/bigRole/2012003006.png,A,R,I,2012003006,规划室内空间，协助屋主打造梦想中的家！,室内设计／装潢人员,"借由室内设计专业规划，协助业主落实未来居家空间的想像与感觉，并评估其可行性。
配合业主需求或提出更完善建议，检讨及规划室内空间机能，使其发挥最高坪效或满足业主个性化需求。
协助业主选择装修材料、窗帘、家具及饰品布置，以统合室内整体风格设计，营造更舒适的居家感觉。
规划相关机电与消防系统，使业主居住更便利、安全且合法。
绘制装修施工图，作为施工人员之施工准则及验收标准。
与业主进行预算检讨，筛选及确定适合的施工厂商，并进行或协助工程发包作业。
协助购买预售屋之业主与建设公司进行房屋变更事宜。
做为业主与厂商之间沟通桥梁，协助厘清双方想法之差距。
解决现场工程问题，掌握施工品质与进度，并协助业主及厂商进行维修事宜。
协助业主在购屋或租屋之前，评估室内空间是否符合其需求与期待。",art,housekeeping
https://static.104.com.tw/gtnew/img/character/bigRole/2012003007.png,A,R,I,2012003007,规划户外景观，美化建筑物周遭空间！,景观设计师,"了解客户的需求，确定设计目标主轴，并预估所需经费。
探勘与分析基地的人文（如：交通、商圈、历史文化、周遭环境）与自然环境（如：地形、气候、排水、植栽），以进行初步草图设计与草模制作。
绘制设计图（如：平面图、立面图、示意图、模拟图）及模型工程图，并定期与客户沟通，进行修图。
监督施工状况，以确保施工品质符合设计需求。",art,housekeeping
https://static.104.com.tw/gtnew/img/character/bigRole/2013001010.png,A,R,I,2013001010,考虑生产和使用相关因素，再设计出好用产品！,工业设计,"负责设计前之研究分析，拟定新产品开发策略。
运用人因工程、市场需求、造型趋向、产品分析等设计技术，建立设计之准则。
以草图绘制、精密描写、色彩计划、造型研究、模型试作等方式，进行设计展开。
提出与产品外观有关之机构问题的解决方案，并绘制图画，制作模型。
提供产品包装工程及商业设计方面的咨询。",art,housekeeping
https://static.104.com.tw/gtnew/img/character/bigRole/2013001013.png,A,R,C,2013001013,协助设计师完成所有设计、工程等相关事宜。,设计助理,"绘制设计图。
制作模型及材料板。
制作简报或准备资料。
辅助设计师行政事务。",art,housekeeping
https://static.104.com.tw/gtnew/img/character/bigRole/2013002006.png,A,R,E,2013002006,编排、练习和演出，用舞蹈和肢体表达自己！,舞蹈指导与舞蹈家,"研究故事、作品配合音乐创作编写舞谱。
担任独舞，两人含伴舞或团体舞之一员。",physical,art
https://static.104.com.tw/gtnew/img/character/bigRole/2013002011.png,R,A,C,2013002011,管理舞台声光效果，提供需要的灯光和音乐！,灯光／音响师,"在设计者、舞台监督或演出单位的要求下，安排好适当的灯光器材如：灯具、控制台、节光器、变压器、灯光色片夹、效果片、色纸…等。音响器材如：控制台、扩大机、双卡录音座CD座、盘带机、混音器、喇叭、麦克风、音效带、唱片，CD片……等。
依设计者所设计之作业流程分别予以调光、调音并输入电脑。
在演出时听令舞台监督、执行工作。
撰写演出后工作报告，并汇整保存色片、效果片、录音带、唱片、及CD片等。
规划管理灯光、音响及维护场地安全。
保养并修护各项器材。",art,music
https://static.104.com.tw/gtnew/img/character/bigRole/2013002016.png,R,C,A,2013002016,利用电子材料及适当工具、仪器，从事视听电子器材的装配、组合、调整及维修，使其达到理想的视听效果等工作。,视听工程类人员,"装配、组合、调整与维修视讯器材(含电视机、录放影机、影碟机、电视摄影机以及家庭电影院等)。
装配、组合、调整与维修音讯器材(含收音机、录放音机、音响、汽车音响、音碟机、卡拉OK等)。
装配、组合、调整与维修影音控制器材(含遥控器、天线、增强器、喇叭等)。
根据电子电路图、使用手册及维修手册，研判电路的故障，加以适当地诊断，使所装配或维修的视听电子设备达到应有良好效果。",physichemical,music
https://static.104.com.tw/gtnew/img/character/bigRole/2015001003.png,R,I,C,2015001003,帮人找病，运用科学仪器分析身体状况！,医事检验师,"使用针筒进行抽血。
进行医检等相关作业。
拟具报告，以供医师诊断参考。",biology,physichemical
https://static.104.com.tw/gtnew/img/character/bigRole/2015001005.png,I,S,C,2015001005,把关药物安全，跟药品有关的事情都问我！,药师,"进行药学研究发展及生药研究。
合成化学药剂，提炼生物制剂，及成品试验、鉴定及生产监督。
调剂医师处方。
分析与鉴定药物成分及公共卫生之药政业务。
参与药物管制及规章之发展。",biology,physichemical
https://static.104.com.tw/gtnew/img/character/bigRole/2015001011.png,R,I,C,2015001011,专门从事视力检查、眼镜处方、及配镜之工作人员。,验光师,"执行非医疗、手术、或药物之视力检查及眼镜处方或矫治。
配制眼镜或隐形眼镜。
执行球屈光状态之非侵入性测量及相关验光。
教导使用屈光异常光学矫正镜片。
教导使用低视力者辅助器具。
提供眼镜及视力保健常识之卫生教育。",biology,physichemical
https://static.104.com.tw/gtnew/img/character/bigRole/2015001014.png,S,R,C,2015001014,进行医疗相关事项之企划、执行报表分析及制作结果报告，管理报表等相关文件。,其他医疗人员,"执行医疗行销相关事项之企划工作。
进行医疗开发专案企划及结果分析。
协调跨单位间之沟通。
配合及促进相关医疗活动之举办。
管理报表制作及进行分析。",counseling,biology
https://static.104.com.tw/gtnew/img/character/bigRole/2015001016.png,R,I,C,2015001016,轻松看透你，找出皮肤下的病因！,医事放射师,"放射线诊断用途之一般摄影。
核子医学相关之体外检查。
放射线诊断用途之特殊摄影及造影。
放射线治疗。
核子医学诊断用途之造影及体内分析检查。
核子医学治疗。
磁振及非游离辐射诊断用途之造影。",biology,physichemical
https://static.104.com.tw/gtnew/img/character/bigRole/2015002007.png,R,I,C,2015002007,通过行政院原子能委员会认证考试及检定合格，并在放射性设备使用专业工程师监督指导下，能操作含放射性元素设备之专业技术人员。,放射性设备使用技术员,"操作、维护与检修具有放射性元素之仪器设备。
进行在医学上的医疗诊断以及临床治疗。
标示追踪生物机能。
检测与监测工业设备。
运用非核能发电的辐射能源等所需具放射性之仪器设备。",physichemical,physical
https://static.104.com.tw/gtnew/img/character/bigRole/2015002008.png,R,I,C,2015002008,从事医疗技术性设备之管理，接受医师指示从事X射线、紫外线、激光、放射性同位素，脑波、心电图、听力等之照射、注入、服务，藉以照相、检侦，发觉病灶，提供医师参考进行治疗之工作。,医疗设备控制人员,"操作X射线、紫外线、激光、放射性同位素，脑波、心电图、听力等仪器设备。
提供照相、检侦之结果，依据结果发觉病灶与医师进行治疗。",physichemical,physical
https://static.104.com.tw/gtnew/img/character/bigRole/2015002009.png,R,C,S,2015002009,在医疗机构协助病患进行各种检查流程或看诊应办事项。,其他医疗从业人员,"带病患进行医嘱所需执行的检查。
护送病患至各诊间进行相关的检查或治疗。
协助病患领药。",counseling,housekeeping
https://static.104.com.tw/gtnew/img/character/bigRole/2016001001.png,I,R,C,2016001001,研究物理领域知识，理解世界运作法则！,物理相关研究员,"研究各种物理现象，建立模型，进行理论分析模拟，并对其作出合理的解释。
使用高能粒子加速器，做粒子碰撞实验，尝试找出理论预测的基本粒子。
研究奈米科技，将原本只存在于奈米尺度下的物理现象，扩展到工业或日常生活可使用的之环境。
使用真空腔，在晶圆表面镀上整齐排列的晶格，以验证理论预测之物理性质。
研究高温超导，将目前只存在于100K以下之超导现象，提升至液态氮可冷却的温度范围。
研究弦论，将宇宙尺度与原子尺度的物理现象，以统一理论描述之。
研究非线性物理，用电脑模拟来解决数学推导无法求解的问题。",physichemical,english
https://static.104.com.tw/gtnew/img/character/bigRole/2016001002.png,I,R,C,2016001002,进行涵盖太阳系至宇宙学等各天文学重要领域之研究，包含观测技术提升、资料处理、理论分析及电脑模拟等。,天文相关研究员,"研究所有地球外之相关知识（如：天文物理学、天文化学、太空生物学）。
研究恒星的形成，做理论推导与电脑模拟，并与观测数据做比较。
研究星系结构，以解释目前观测到的星系型态。
研究宇宙背景辐射，并建立宇宙学之模型、宇宙大尺度之结构。
研究太阳系（如：行星、彗星、小行星），并了解太阳系之细部结构与物质分布。
研究宇宙中之暗物质与暗能量。
研究太空生物学，探索太阳系或其它星系是否存在外星生物。",physichemical,english
https://static.104.com.tw/gtnew/img/character/bigRole/2016001003.png,I,R,C,2016001003,从事地球大气层的理化性质及其动态变化之研究，藉以增进科学知识与发展天气预报等实际应用之研究。,气象相关研究员,"研究太阳、地面辐射之性质，及其对大气层之影响。
观测风向、风速、气压、气温、湿度及其他气象因子。
研究大气中悬浮之固态、液态微粒，以了解云雨雷电等之形成过程。
进行消雾、造雨控制试验。
分析气象报告资料，并绘制天气图。
从事天气预测与综观气象学研究。
进行航空、航海、农业等应用之研究。
研究全球或特定区域内的气候情况，分析及预报长期气象观测结果。
使用遥测技术（如：气球、火箭、人造卫星、可见光、红外线摄影、雷达及无线电）观测、分析大气状况。",physichemical,english
https://static.104.com.tw/gtnew/img/character/bigRole/2016001004.png,I,R,C,2016001004,研究化学领域知识，创造更美丽的世界！,化学相关研究员,"从事化学理论之研究。
负责化学应用、产品与工业程序之改善作业。
负责化学程序及品质管制之检验与分析。
研发化学分析方法及技术。
发展或改善制药与其他工业材料之产品及制作过程。",physichemical,english
https://static.104.com.tw/gtnew/img/character/bigRole/2016001005.png,I,R,C,2016001005,从事地球物理及地壳年代性质之研究。,地质与地球科学研究员,"从事地质、地理学理论之研究。
研究地壳组成、结构或查验岩石矿物，以探寻地球发育及生命进化过程。
应用地质学理论解决土木工程计划的相关问题。
研究及测量影响地球变动之地震、重力、电力、磁力、火山、冰河等。
研究、测量大气内之光与声的现象。
应用地震学、重力学、电波等方法，廓出石油、天然气、地下水等资源分布。
诠释研究资料，并编制地图、航海图和地质报告。
研究测量海洋与大气之物理性质及其相互关系（如：热能交换）。",math,english
https://static.104.com.tw/gtnew/img/character/bigRole/2016002010.png,I,S,E,2016002010,教导学生电脑知识和技能，培养电脑小能手！,电脑补习班老师,"规划课程内容，并准备上课所需资料（如：上课投影片、课堂或课后练习）。
协助处理招生、报名等行政事务。
依照教学进度，教导学员知识与技能（如：单机操作、线上操作或实体模拟），并解决学员的疑惑。
提供学员或家长电脑相关的设备及知识的咨询。
将学生基本资料、学习成果归档并保留记录。
协助补习班举办电脑课程相关活动。
处理例行性的工作（如：批改考试卷、检查暨维护电脑教室清洁环境及电脑设备运作）。
设计评量工具，检定学员学习成效，并透过评量结果发现学员问题并给予解答。",information,counseling
https://static.104.com.tw/gtnew/img/character/bigRole/2016002019.png,R,S,E,2016002019,帮运动员越来越好，是运动员背后的伟大帮手！,运动教练,"观察运动员活动，分析其动作及指出个人或团体缺点。
训练运动员，示范及指导克服缺点所需之技术。
研究比赛对手长处，计划并向团队经理建议比赛时之对策。
计划训练课程，辅助器材之使用，以发展并维持运动员之体能适应。
培养运动人选。",physical,scout
https://static.104.com.tw/gtnew/img/character/bigRole/2017001002.png,C,R,E,2017001002,每日工作开始时，须先至勤务办公室了解当天主管交办事项并配合办理，然后检视个人责任范围之设备、车辆能维持正常堪用。经常保持待命或处理突发事件。,消防专业人员,"进行督导检查各类场所的消防安全设备。
追踪与处理违反消防规定的案件。
操作灭火设备进行扑灭火灾。
调查与分析火灾事故原因。",physical,physichemical
https://static.104.com.tw/gtnew/img/character/bigRole/2017002005.png,E,S,C,2017002005,派驻社区大楼执行管理工作，负责范围：行政、财务、安全、设备维护、清洁环境维护等。,总干事,"召开会议并执行会议决议事项。
指挥监督所属员工推行会务与业务。
规划财务、安全、环境、设备等管理事项。
处理社区事务及负责相关人员的沟通协调。
训练、考核、奖惩所属员工。",physical,scout
https://static.104.com.tw/gtnew/img/character/bigRole/2018001001.png,R,C,I,2018001001,善用专业农作知识，专种土生土长农作物！,农艺作物栽培工作者,"决定苗圃等栽种种类与数量。
整地、播种、栽培、耕作及采收。
购买种苗、肥料、农药及其他资材。
租用、购买或维护耕地、农舍、农业设备及机器。
提供农艺及园艺作物生产代耕服务者。",biology,physical
https://static.104.com.tw/gtnew/img/character/bigRole/2018002008.png,R,A,C,2018002008,专长是拈花惹草，让植物的美呈现人们面前！,花艺／园艺人员,"进行试验研究，以改进果树、蔬菜、花卉及观赏植物等园艺作物之品种生长、开花、结果、对不同土壤与气候之适应力、收获物产量及品质等特性。
指导园艺作物之繁殖、育苗、整枝、修剪、施肥、灌溉、排水等栽培技术，并发展园艺产品之收获、储藏、加工方法。
从事庭园美化之规划设计工作，并指导庭园之管理及维护。
进行园艺作物有关之土壤肥力测定分析、植物体成分分析、肥效试验工作、天敌之培养应用、农药之检定使用管理及指导农场管理工作。
进行园艺作物之品种改良。",art,housekeeping
https://static.104.com.tw/gtnew/img/character/bigRole/2099001002.png,R,C,,2099001002,农夫一定都住在郊区吗？不！在会有越来越多居住在城市的农夫！他们善用城市的土地来耕作，带来绿意生机，让城市不再是“钢铁丛林”！,都市农夫,-,biology,physical
